!  
! R    D    M    P
1001
250.44899999999996 5561.446428654865 4664781630999.769 -19350199224.32744
250.74749999999997 5541.66082077424 4666089378921.809 -19328023355.305084
251.04599999999996 5521.96895513597 4667395583325.926 -19305894024.038467
251.34449999999995 5502.370277219733 4668700247851.356 -19283811079.374573
251.64299999999997 5482.864236436797 4670003376124.482 -19261774370.825733
251.94149999999996 5463.450286097533 4671304971758.889 -19239783748.56588
252.23999999999995 5444.127883379233 4672605038355.427 -19217839063.426785
252.53849999999997 5424.896489294245 4673903579502.273 -19195940166.894493
252.83699999999996 5405.755568658393 4675200598774.988 -19174086911.105824
253.13549999999995 5386.704590059708 4676496099736.578 -19152279148.84447
253.43399999999997 5367.743025827433 4677790085937.548 -19130516733.537746
253.73249999999996 5348.870352001346 4679082560915.966 -19108799519.25278
254.03099999999995 5330.086048301339 4680373528197.517 -19087127360.693184
254.32949999999997 5311.38959809731 4681662991295.565 -19065500113.195396
254.62799999999996 5292.780488379317 4682950953711.207 -19043917632.725304
254.92649999999995 5274.258209728019 4684237418933.329 -19022379775.874714
255.22499999999997 5255.822256285385 4685522390438.665 -19000886399.85807
255.52349999999996 5237.472125725702 4686805871691.855 -18979437362.5088
255.82199999999997 5219.207319226802 4688087866145.497 -18958032522.27606
256.12049999999994 5201.027341441606 4689368377240.205 -18936671738.221508
256.4189999999999 5182.931700469911 4690647408404.664 -18915354870.01567
256.7174999999999 5164.919907830433 4691924963055.686 -18894081777.934788
257.0159999999999 5146.991478433119 4693201044598.262 -18872852322.857536
257.3144999999999 5129.145930551714 4694475656425.621 -18851666366.261715
257.61299999999994 5111.38278579657 4695748801919.279 -18830523770.22099
257.91149999999993 5093.701569087735 4697020484449.098 -18809424397.40158
258.2099999999999 5076.101808628246 4698290707373.333 -18788368111.05915
258.5084999999999 5058.5830358776975 4699559474038.692 -18767354775.035576
258.80699999999996 5041.144785526059 4700826787780.387 -18746384253.7557
259.10549999999995 5023.786595467715 4702092651922.181 -18725456412.224464
259.40399999999994 5006.508006775738 4703357069776.449 -18704571116.02337
259.70249999999993 4989.3085636764245 4704620044644.224 -18683728231.30769
260.0009999999999 4972.187813524034 4705881579815.251 -18662927624.803146
260.2994999999999 4955.145306775784 4707141678568.037 -18642169163.803066
260.59799999999996 4938.1805969670495 4708400344169.905 -18621452716.165054
260.89649999999995 4921.293240686821 4709657579877.042 -18600778150.30838
261.19499999999994 4904.4827975533435 4710913388934.55 -18580145335.210487
261.4934999999999 4887.748830190009 4712167774576.496 -18559554140.40431
261.7919999999999 4871.0909042014655 4713420740025.964 -18539004435.975163
262.0904999999999 4854.508588149923 4714672288495.104 -18518496092.557995
262.38899999999995 4838.001453531696 4715922423185.178 -18498028981.334133
262.68749999999994 4821.569074753958 4717171147286.614 -18477602974.028645
262.98599999999993 4805.211029111677 4718418463979.054 -18457217942.907265
263.2844999999999 4788.9268967647995 4719664376431.398 -18436873760.77362
263.5829999999999 4772.7162607156115 4720908887801.857 -18416570300.966343
263.88149999999996 4756.578706786316 4722152001238.002 -18396307437.35625
264.17999999999995 4740.513823596818 4723393719876.805 -18376085044.34347
264.47849999999994 4724.521202542692 4724634046844.694 -18355902996.854717
264.77699999999993 4708.600437773357 4725872985257.598 -18335761170.340378
265.0754999999999 4692.751126170457 4727110538220.987 -18315659440.771873
265.3739999999999 4676.9728673264135 4728346708829.933 -18295597684.638786
265.67249999999996 4661.265263523189 4729581500169.144 -18275575778.946312
265.97099999999995 4645.6279197112435 4730814915313.013 -18255593601.212337
266.26949999999994 4630.060443488648 4732046957325.668 -18235651029.464825
266.5679999999999 4614.562445080424 4733277629261.016 -18215747942.239235
266.8664999999999 4599.133537318041 4734506934162.782 -18195884218.575706
267.1649999999999 4583.773335619105 4735734875064.566 -18176059738.016403
267.46349999999995 4568.481457967228 4736961454989.879 -18156274380.603043
267.76199999999994 4553.257524892084 4738186676952.1875 -18136528026.8742
268.06049999999993 4538.10115944962 4739410543954.964 -18116820557.862583
268.3589999999999 4523.0119872024625 4740633058991.727 -18097151855.0927
268.6574999999999 4507.989636200495 4741854225046.086 -18077521800.57802
268.95599999999996 4493.033736961596 4743074045091.782 -18057930276.818764
269.25449999999995 4478.143922452568 4744292522092.739 -18038377166.798977
269.55299999999994 4463.319828070205 4745509659003.098 -18018862353.98432
269.85149999999993 4448.561091622553 4746725458767.265 -17999385722.319397
270.1499999999999 4433.8673533103265 4747939924319.952 -17979947156.225338
270.4484999999999 4419.2382557084875 4749153058586.223 -17960546540.59737
270.74699999999996 4404.673443747982 4750364864481.53 -17941183760.802296
271.04549999999995 4390.172564697656 4751575344911.762 -17921858702.676056
271.34399999999994 4375.735268146294 4752784502773.279 -17902571252.52138
271.6424999999999 4361.361205984862 4753992340952.963 -17883321297.10523
271.9409999999999 4347.050032388858 4755198862328.251 -17864108723.656544
272.2394999999999 4332.801403800856 4756404069767.179 -17844933419.86378
272.53799999999995 4318.614978913173 4757607966128.426 -17825795273.872677
272.83649999999994 4304.49041865072 4758810554261.35 -17806694174.283737
273.13499999999993 4290.427386153958 4760011837006.031 -17787630010.149925
273.4334999999999 4276.4255467620405 4761211817193.311 -17768602670.97449
273.7319999999999 4262.484567996089 4762410497644.833 -17749612046.708527
274.0304999999999 4248.604119542611 4763607881173.081 -17730658027.74865
274.32899999999995 4234.783873237064 4764803970581.424 -17711740504.93491
274.62749999999994 4221.023503047568 4765998768664.145 -17692859369.54831
274.92599999999993 4207.3226850587425 4767192278206.492 -17674014513.308655
275.2244999999999 4193.681097455705 4768384501984.711 -17655205828.37234
275.5229999999999 4180.09842050819 4769575442766.082 -17636433207.330063
275.82149999999996 4166.574336554814 4770765103308.964 -17617696543.20468
276.11999999999995 4153.10852998748 4771953486362.83 -17598995729.449062
276.41849999999994 4139.700687235899 4773140594668.305 -17580330659.94369
276.7169999999999 4126.35049675226 4774326430957.202 -17561701228.99477
277.0154999999999 4113.057648996036 4775510997952.566 -17543107331.331882
277.3139999999999 4099.821836418897 4776694298368.705 -17524548862.10584
277.61249999999995 4086.642753449779 4777876334911.23 -17506025716.88675
277.91099999999994 4073.5200964800683 4779057110277.093 -17487537791.661674
278.20949999999993 4060.453563848905 4780236627154.62 -17469084982.83263
278.5079999999999 4047.442855828631 4781414888223.556 -17450667187.21455
278.8064999999999 4034.487674610341 4782591896155.091 -17432284302.0331
279.1049999999999 4021.5877242895767 4783767653611.904 -17413936224.922714
279.40349999999995 4008.7427108521256 4784942163248.196 -17395622853.924427
279.70199999999994 3995.9523421599597 4786115427709.726 -17377344087.483944
280.00049999999993 3983.2163279372703 4787287449633.847 -17359099824.449554
280.2989999999999 3970.5343797566375 4788458231649.544 -17340889964.07014
280.5974999999999 3957.906211025317 4789627776377.465 -17322714405.993183
280.89599999999996 3945.3315369716333 4790796086429.96 -17304573050.26272
281.19449999999995 3932.810074631503 4791963164411.113 -17286465797.317432
281.49299999999994 3920.3415428350527 4793129012916.78 -17268392547.988705
281.7914999999999 3907.9256621933623 4794293634534.62 -17250353203.498493
282.0899999999999 3895.562155085326 4795457031844.133 -17232347665.457626
282.3884999999999 3883.2507456446065 4796619207416.691 -17214375835.8637
282.68699999999995 3870.9911597467103 4797780163815.576 -17196437617.09915
282.98549999999994 3858.7831249961805 4798939903596.01 -17178532911.929495
283.28399999999993 3846.6263707138696 4800098429305.189 -17160661623.501316
283.5824999999999 3834.52062792435 4801255743482.322 -17142823655.340452
283.8809999999999 3822.465629343409 4802411848658.658 -17125018911.35
284.1794999999999 3810.461109365656 4803566747357.5205 -17107247295.808592
284.47799999999995 3798.5068040522383 4804720442094.343 -17089508713.368494
284.77649999999994 3786.6024511186533 4805872935376.701 -17071803069.05367
285.07499999999993 3774.747789922655 4807024229704.344 -17054130268.258121
285.3734999999999 3762.9425614522825 4808174327569.226 -17036490216.74395
285.6719999999999 3751.1865083139637 4809323231455.543 -17018882820.639591
285.97049999999996 3739.479374720738 4810470943839.761 -17001307986.438019
286.26899999999995 3727.8209064805724 4811617467190.649 -16983765620.994858
286.56749999999994 3716.2108509847567 4812762803969.3125 -16966255631.526894
286.86599999999993 3704.648957196422 4813906956629.223 -16948777925.609888
287.1644999999999 3693.1349756391373 4815049927616.249 -16931332411.177216
287.4629999999999 3681.6686583856053 4816191719368.691 -16913918996.517881
287.76149999999996 3670.24975904645 4817332334317.31 -16896537590.274876
288.05999999999995 3658.8780327591044 4818471774885.358 -16879188101.443384
288.35849999999994 3647.553236176776 4819610043488.611 -16861870439.3692
288.6569999999999 3636.275127457513 4820747142535.397 -16844584513.746887
288.9554999999999 3625.0434662533617 4821883074426.632 -16827330234.618128
289.2539999999999 3613.858013699608 4823017841555.841 -16810107512.370043
289.55249999999995 3602.718532404107 4824151446309.199 -16792916257.73365
289.85099999999994 3591.6247864367124 4825283891065.553 -16775756381.781876
290.14949999999993 3580.5765413187714 4826415178196.455 -16758627795.928259
290.4479999999999 3569.573564012718 4827545310066.195 -16741530411.925043
290.7464999999999 3558.6156229117605 4828674289031.823 -16724464141.861761
291.04499999999996 3547.7024878296306 4829802117443.186 -16707428898.163324
291.34349999999995 3536.8339299904433 4830928797642.952 -16690424593.588697
291.64199999999994 3526.009722018611 4832054331966.643 -16673451141.229172
291.94049999999993 3515.229637928864 4833178722742.662 -16656508454.506638
292.2389999999999 3504.493453116337 4834301972292.322 -16639596447.172274
292.5374999999999 3493.8009443467467 4835424082929.877 -16622715033.304762
292.83599999999996 3483.1518897466362 4836545056962.545 -16605864127.308739
293.13449999999995 3472.5460687937216 4837664896690.544 -16589043643.913273
293.43299999999994 3461.9832623072825 4838783604407.113 -16572253498.170319
293.7314999999999 3451.463252438664 4839901182398.548 -16555493605.453194
294.0299999999999 3440.985822661837 4841017632944.221 -16538763881.454914
294.3284999999999 3430.550757764038 4842132958316.616 -16522064242.186901
294.62699999999995 3420.1578438364863 4843247160781.354 -16505394603.977173
294.92549999999994 3409.806868265182 4844360242597.215 -16488754883.46916
295.22399999999993 3399.497619721759 4845472206016.175 -16472144997.619957
295.5224999999999 3389.2298881544352 4846583053283.427 -16455564863.698925
295.8209999999999 3379.0034647790203 4847692786637.411 -16439014399.286207
296.1194999999999 3368.8181420700025 4848801408309.841 -16422493522.271166
296.41799999999995 3358.673713751699 4849908920525.727 -16406002150.851143
296.71649999999994 3348.5699747894932 4851015325503.408 -16389540203.529783
297.01499999999993 3338.506721381125 4852120625454.578 -16373107599.115683
297.3134999999999 3328.483750948056 4853224822584.31 -16356704256.720901
297.6119999999999 3318.500862126911 4854327919091.081 -16340330095.759642
297.91049999999996 3308.557854760979 4855429917166.805 -16323985035.94657
298.20899999999995 3298.654529891791 4856530818996.851 -16307668997.295786
298.50749999999994 3288.790689750749 4857630626760.073 -16291381900.119055
298.8059999999999 3278.9661377508455 4858729342628.838 -16275123665.024626
299.1044999999999 3269.180678478421 4859826968769.048 -16258894212.91572
299.4029999999999 3259.434117685017 4860923507340.166 -16242693464.98921
299.70149999999995 3249.726262279264 4862018960495.244 -16226521342.734335
299.99999999999994 3240.05692031886 4863113330380.946 -16210377767.931084
