!  
! R    D    M    P
4001
25.978893779828702 2395444.6807078957 4355394988310.9194 -178115545754.0653
26.013327686033893 2383137.182089612 4356093672082.928 -177893607507.90042
26.047807232900563 2370892.473011967 4356791533655.4985 -177671927509.9769
26.082332480923444 2358710.235984166 4357488573865.47 -177450505507.24597
26.11690349067745 2346590.1551026874 4358184793549.167 -177229341246.77875
26.151520322817817 2334531.9160434506 4358880193542.396 -177008434475.76593
26.186183038080095 2322535.206054067 4359574774680.4434 -176787784941.51935
26.220891697280408 2310599.7139460496 4360268537798.078 -176567392391.47095
26.255646361315478 2298725.130087128 4360961483729.5503 -176347256573.1738
26.29044709116273 2286911.1463935794 4361653613308.5894 -176127377234.3024
26.325293947880414 2275157.45632259 4362344927368.404 -175907754122.65295
26.36018699260772 2263463.7548646564 4363035426741.6807 -175688386986.1435
26.39512628656486 2251829.7385360333 4363725112260.587 -175469275572.81467
26.430111891053205 2240255.1053712 4364413984756.765 -175250419630.8297
26.46514386745537 2228739.554915382 4365102045061.3364 -175031818908.47488
26.50022227723533 2217282.788217096 4365789294004.8975 -174813473154.1597
26.535347181938533 2205884.5078207357 4366475732417.5215 -174595382116.41733
26.570518643192024 2194544.417759186 4367161361128.7563 -174377545543.90475
26.605736722704453 2183262.2235465115 4367846180967.624 -174159963185.40387
26.64100148226635 2172037.6321705994 4368530192762.623 -173942634789.8204
26.676312983750105 2160870.352085924 4369213397341.7236 -173725560106.18552
26.71167128911013 2149760.0932062953 4369895795532.3706 -173508738883.65536
26.747076460382946 2138706.5668976633 4370577388161.4795 -173292170871.5116
26.782528559687307 2127709.4859709484 4371258176055.4395 -173075855819.162
26.8180276492243 2116768.5646749074 4371938160040.11 -172859793476.14023
26.85357379127746 2105883.5186890406 4372617340940.8223 -172643983592.1066
26.889167048212865 2095054.0651165233 4373295719582.378 -172428425916.84824
26.92480748247927 2084279.9224771825 4373973296789.047 -172213120200.2793
26.9604951566082 2073560.810700495 4374650073384.5703 -171998066192.4413
26.996230133214056 2062896.4511186348 4375326050192.1567 -171783263643.5036
27.032012474994264 2052286.566459529 4376001228034.4854 -171568712303.7632
27.067842244729277 2041730.8808400028 4376675607733.699 -171354411923.64603
27.10371950528283 2031229.1197588702 4377349190111.4116 -171140362253.70615
27.13964431960196 2020781.0100901355 4378021975988.701 -170926563044.62656
27.17561675071714 2010386.2800761955 4378693966186.1133 -170713014047.21954
27.211636861742384 2000044.6593210765 4379365161523.6587 -170499715012.42697
27.24770471587536 1989755.878783708 4380035562820.813 -170286665691.32043
27.28382037639751 1979519.6707712235 4380705170896.518 -170073865835.10147
27.319983906674143 1969335.7689323022 4381373986569.1772 -169861315195.1021
27.356195370154555 1959203.9082505377 4382042010656.659 -169649013522.78513
27.39245483037215 1949123.825037837 4382709243976.296 -169436960569.74405
27.428762350944538 1939095.2569278544 4383375687344.881 -169225156087.70364
27.46511799557368 1929117.9428694523 4384041341578.6714 -169013599828.52036
27.501521828045888 1919191.623120228 4384706207493.384 -168802291544.18246
27.5379739122321 1909316.0392399945 4385370285904.198 -168591230986.8102
27.57447431208789 1899490.9340843742 4386033577625.7544 -168380417908.6563
27.6110230916536 1889716.051798381 4386696083472.1523 -168169852062.1059
27.647620315054453 1879991.1378100428 4387357804256.952 -167959533199.67728
27.684266046500667 1870315.9388240594 4388018740793.173 -167749461074.02188
27.720960350287577 1860690.202815478 4388678893893.2915 -167539635437.92447
27.75770329079572 1851113.679023421 4389338264369.245 -167330056044.30383
27.794494932490988 1841586.117944819 4389996853032.4272 -167120722646.21252
27.831335339924703 1832107.2713281969 4390654660693.69 -166911634996.83765
27.868224577733756 1822676.8921674744 4391311688163.3413 -166702792849.50076
27.90516271064071 1813294.7346958043 4391967936251.146 -166494195957.65823
27.94214980345394 1803960.5543794332 4392623405766.326 -166285844074.90143
27.979185921067643 1794674.1079116242 4393278097517.556 -166077736954.95746
28.016271128462105 1785435.1532065442 4393932012312.969 -165869874351.68866
28.053405490703724 1776243.4493932403 4394585150960.151 -165662256019.09357
28.090589072945136 1767098.7568096258 4395237514266.1426 -165454881711.30667
28.12782194042533 1758000.83699649 4395889103037.439 -165247751182.59894
28.165104158469774 1748949.452691544 4396539918079.987 -165040864187.37817
28.202435792490512 1739944.36782349 4397189960199.1875 -164834220480.189
28.239816907986302 1730985.3475061245 4397839230199.8945 -164627819815.71326
28.277247570542706 1722072.1580324697 4398487728886.412 -164421661948.77023
28.314727845832223 1713204.5668689283 4399135457062.499 -164215746634.31705
28.352257799614396 1704382.3426494745 4399782415531.362 -164010073627.44864
28.389837497735957 1695605.255169859 4400428605095.662 -163804642683.39807
28.427467006130836 1686873.0753818809 4401074026557.508 -163599453557.5373
28.465146390820433 1678185.5753876201 4401718680718.459 -163394506005.37662
28.502875717913632 1669542.5284337606 4402362568379.523 -163189799782.5655
28.540655053606937 1660943.7089059148 4403005690341.161 -162985334644.8924
28.5784844641846 1652388.8923229733 4403648047403.278 -162781110348.2855
28.61636401601873 1643877.8553314921 4404289640365.231 -162577126648.81247
28.654293775569396 1635410.375700099 4404930470025.822 -162373383302.68112
28.692273809384776 1626986.2323139322 4405570537183.304 -162169880066.23932
28.730304184101236 1618605.2051691045 4406209842635.373 -161966616695.97552
28.768384966443485 1610267.0753671904 4406848387179.175 -161763592948.5187
28.806516223224655 1601971.625109751 4407486171611.302 -161560808580.6389
28.844698021346446 1593718.6376928724 4408123196727.791 -161358263349.24713
28.882930427799263 1585507.8975017327 4408759463324.125 -161155957011.39575
28.921213509662206 1577339.1900052268 4409394972195.233 -160953889324.2791
28.959547334103387 1569212.3017505489 4410029724135.488 -160752060045.2331
28.997931968379913 1561127.02035787 4410663719938.707 -160550468931.73584
29.036367479838027 1553083.1345150098 4411296960398.153 -160349115741.4077
29.07485393591325 1545080.4339721347 4411929446306.532 -160148000232.01157
29.11339140413048 1537118.7095364898 4412561178455.992 -159947122161.4531
29.151979952104114 1529197.7530671502 4413192157638.125 -159746481287.7811
29.190619647538178 1521317.3574698013 4413822384643.967 -159546077369.1875
29.229310558226423 1513477.316691546 4414451860263.994 -159345910164.00778
29.26805275205247 1505677.4257157305 4415080585288.125 -159145979430.72092
29.306846296989914 1497917.4805568028 4415708560505.723 -158946284927.9499
29.345691261102466 1490197.2782551895 4416335786705.588 -158746826414.46176
29.384587712543983 1482516.6168722184 4416962264675.962 -158547603649.1683
29.423535719558725 1474875.295485021 4417587995204.53 -158348616391.12537
29.46253535048139 1467273.114181508 4418212979078.417 -158149864399.5338
29.501586673737247 1459709.8740553411 4418837217084.184 -157951347433.7395
29.54068975784226 1452185.3772009437 4419460710007.835 -157753065253.23346
29.579844671403208 1444699.4267085227 4420083458634.8125 -157555017617.65216
29.619051483117804 1437251.826659127 4420705463749.998 -157357204286.77762
29.658310261774822 1429842.382119721 4421326726137.71 -157159625020.53784
29.697621076254205 1422470.8991382902 4421947246581.709 -156962279579.00693
29.7369839955272 1415137.1847389617 4422567025865.188 -156765167722.4052
29.77639908865647 1407841.0469171584 4423186064770.784 -156568289211.09946
29.815866424796212 1400582.2946347666 4423804364080.564 -156371643805.6032
29.855386073192324 1393360.7378153314 4424421924576.039 -156175231266.5767
29.89495810318239 1386176.1873392968 4425038747038.15 -155979051354.8278
29.93458258419599 1379028.4550392153 4425654832247.281 -155783103831.31104
29.974259585754698 1371917.3536950382 4426270180983.247 -155587388457.12885
30.01398917747224 1364842.6970293988 4426884794025.3 -155391904993.5312
30.05377142905461 1357804.2997029242 4427498672152.128 -155196653201.91602
30.09360641030019 1350801.977309575 4428111816141.8545 -155001632843.82953
30.13349419109988 1343835.546371999 4428724226772.036 -154806843680.966
30.17343484143722 1336904.8243369153 4429335904819.666 -154612285475.16843
30.21342843138851 1330009.6295705156 4429946851061.171 -154417957988.42825
30.253475031122928 1323149.7813538956 4430557066272.409 -154223860982.88605
30.29357471090266 1316325.099878498 4431166551228.677 -154029994220.83142
30.333727541083057 1309535.4062415815 4431775306704.7 -153836357464.70312
30.373933592112625 1302780.5224417343 4432383333474.64 -153642950477.0898
30.414192934533343 1296060.2713743579 4432990632312.088 -153449773020.7294
30.454505638980656 1289374.4768272247 4433597203990.071 -153256824858.50967
30.494871776183636 1282722.963476033 4434203049281.047 -153064105753.46866
30.535291416965098 1276105.5568799877 4434808168956.905 -152871615468.79468
30.57576463224174 1269522.0834773993 4435412563788.967 -152679353767.82614
30.61629149302425 1262972.3705813142 4436016234547.985 -152487320414.0522
30.656872070417435 1256456.2463751559 4436619182004.145 -152295515171.11304
30.69750643562035 1249973.539908392 4437221406927.059 -152103937802.79953
30.738194659926428 1243524.081092223 4437822910085.774 -151912588073.0538
30.778936814723593 1237107.7006952914 4438423692248.767 -151721465745.96927
30.81973297149439 1230724.2303394119 4439023754183.941 -151530570585.79102
30.860583201816144 1224373.5024953175 4439623096658.635 -151339902356.91553
30.901487577360957 1218055.3504784512 4440221720439.61 -151149460823.89163
30.942446169896023 1211769.6084447294 4440819626293.065 -150959245751.41974
30.98345905128363 1205516.1113863734 4441416814984.621 -150769256904.35272
31.024526293481323 1199294.6951277405 4442013287279.333 -150579494047.69577
31.065647968542013 1193105.1963211764 4442609043941.68 -150389956946.60678
31.10682414861412 1186947.45244289 4443204085735.571 -150200645366.39618
31.148054905941688 1180821.3017888523 4443798413424.347 -150011559072.52737
31.189340312864523 1174726.583470704 4444392027770.7705 -149822697830.61703
31.23068044181832 1168663.1374116943 4444984929537.035 -149634061406.4348
31.272075365334764 1162630.8043426392 4445577119484.763 -149445649565.904
31.313525156041703 1156629.4257978895 4446168598375.001 -149257462075.10132
31.355029886663264 1150658.8441113278 4446759366968.224 -149069498700.25723
31.396589630019875 1144718.902412393 4447349426024.333 -148881759207.7564
31.438204459028587 1138809.4446220954 4447938776302.656 -148694243364.13736
31.47987444670306 1132930.3154490797 4448527418561.948 -148506950936.0928
31.52159966615373 1127081.360385703 4449115353560.389 -148319881690.47003
31.563380190587946 1121262.4257041153 4449702582055.585 -148133035394.2708
31.605216093310077 1115473.3584523806 4450289104804.568 -147946411814.65167
31.64710744772167 1109714.0064505993 4450874922563.797 -147760010718.92386
31.689054327321546 1103984.2182870624 4451460036089.151 -147573831874.5541
31.73105680570596 1098283.8433144179 4452044446135.941 -147387875049.1638
31.77311495656871 1092612.731645859 4452628153458.898 -147202140010.53006
31.815228853701264 1086970.7341513273 4453211158812.18 -147016626526.58545
31.857398570992913 1081357.7024537388 4453793462949.366 -146831334365.41797
31.8996241824309 1075773.4889252232 4454375066623.464 -146646263295.2716
31.941905762100458 1070217.9466833982 4454955970586.903 -146461413084.5466
31.984243384185092 1064690.9295876322 4455536175591.536 -146276783501.79898
32.02663712296662 1059192.2922353481 4456115682388.642 -146092374315.74106
32.0690870528253 1053721.8899583444 4456694491728.919 -145908185295.24167
32.111593248240005 1048279.5788191239 4457272604362.492 -145724216209.32602
32.1541557837883 1042865.2156072502 4457850021038.909 -145540466827.17633
32.1967747341466 1037478.6578357155 4458426742507.139 -145356936918.1315
32.239450174090315 1032119.7637373284 4459002769515.573 -145173626251.6875
32.28218217849397 1026788.3922611196 4459578102812.029 -144990534597.49734
32.32497082233131 1021484.4030687686 4460152743143.743 -144807661725.37143
32.367816180675476 1016207.6565310409 4460726691257.375 -144625007405.27765
32.41071832869913 1010958.0137242463 4461299947899.008 -144442571407.34113
32.4536773416745 1005735.336426726 4461872513814.143 -144260353501.84534
32.49669329497365 1000539.487115327 4462444389747.707 -144078353459.2311
32.53976626406855 995370.3289619265 4463015576444.046 -143896571050.09735
32.58289632453116 990227.7258299559 4463586074646.929 -143715006045.20123
32.62608355203365 985111.5422709459 4464155885099.545 -143533658215.45804
32.669328022348466 980021.6435210878 4464725008544.504 -143352527331.94147
32.71262981134849 974957.8954978142 4465293445723.838 -143171613165.88388
32.75598899500718 969920.1647963925 4465861197378.998 -142990915488.6763
32.799405649398686 964908.3186865378 4466428264250.858 -142810434071.86835
32.84287985069799 959922.2251090433 4466994647079.71 -142630168687.16876
32.88641167518104 954961.7526724265 4467560346605.269 -142450119106.4454
32.93000119922489 950026.7706495869 4468125363566.665 -142270285101.7251
32.97364849930786 945117.1489744872 4468689698702.456 -142090666445.19394
33.01735365200955 940232.758238859 4469253352750.611 -141911262909.19806
33.06111673401113 935373.4696888945 4469816326448.526 -141732074266.2425
33.1049378220954 930539.1552219865 4470378620533.013 -141553100288.99237
33.14881699314694 925729.6873834693 4470940235740.303 -141374340750.27228
33.192754324152205 920944.9393633801 4471501172806.049 -141195795423.06723
33.23674989219973 916184.7849932305 4472061432465.319 -141017464080.52185
33.280803774480205 911449.0987428039 4472621015452.605 -140839346495.94144
33.32491604828663 906737.7557169575 4473179922501.815 -140661442442.79117
33.36908679101447 902050.6316524494 4473738154346.276 -140483751694.69687
33.413316080161756 897387.6029147737 4474295711718.734 -140306274025.44498
33.45760399332926 892748.5464950185 4474852595351.3545 -140129009208.98254
33.50195060822062 888133.3400067311 4475408805975.72 -139951957019.41702
33.54635600264238 883541.861682815 4475964344322.83 -139775117231.01773
33.59082025450433 878973.9903724126 4476519211123.106 -139598489618.21417
33.63534344181946 874429.6055378342 4477073407106.386 -139422073955.5972
33.67992564270417 869908.5872514866 4477626933001.923 -139245870017.919
33.72456693537843 865410.8161928157 4478179789538.392 -139069877580.09317
33.76926739816585 860936.1736452722 4478731977443.885 -138894096417.1947
33.81402710949387 856484.5414932885 4479283497445.909 -138718526304.46
33.85884614789389 852055.8022192636 4479834350271.392 -138543167017.28775
33.90372459200139 847649.8389005774 4480384536646.677 -138368018331.23788
33.94866252055607 843266.5352066064 4480934057297.526 -138193080022.03235
33.99366001240202 838905.7753957597 4481482912949.117 -138018351865.55545
34.03871714648781 834567.4443125321 4482031104326.046 -137843833637.853
34.083834001866705 830251.4273845635 4482578632152.325 -137669525115.1337
34.12901065769663 825957.6106197318 4483125497151.384 -137495426073.7684
34.17424719324056 821685.8806032261 4483671700046.069 -137321536290.29056
34.21954368786648 817436.1244946691 4484217241558.645 -137147855541.3956
34.264900221047554 813208.2300252377 4484762122410.79 -136974383603.94232
34.31031687236232 809002.0854947953 4485306343323.602 -136801120254.95183
34.35579372149478 804817.5797690464 4485849905017.594 -136628065271.60822
34.40133084823454 800654.6022767002 4486392808212.695 -136455218431.25867
34.446928332476986 796513.0430066481 4486935053628.252 -136282579511.41298
34.49258625422339 792392.7925051588 4487476641983.028 -136110148289.74483
34.53830469358106 788293.7418730839 4488017573995.2 -135937924544.09062
34.58408373076349 784215.7827630779 4488557850382.364 -135765908052.45023
34.62992344609052 780158.8073768291 4489097471861.531 -135594098592.98695
34.67582391998835 776122.708462322 4489636439149.128 -135422495944.02806
34.7217852329899 772107.3793110762 4490174752960.997 -135251099884.06383
34.767807465734776 768112.7137554382 4490712414012.396 -135079910191.74873
34.81389069896948 764138.6061658637 4491249423018.002 -134908926645.90053
34.860035013547524 760184.9514482223 4491785780691.904 -134738149025.50153
34.906240490429624 756251.6450411069 4492321487747.608 -134567577109.69785
34.95250721068376 752338.5829131713 4492856544898.038 -134397210677.79962
34.9988352554854 748445.6615604634 4493390952855.528 -134227049509.28123
35.0452247061176 744572.778003784 4493924712331.833 -134057093383.78105
35.091675643971136 740719.8297860554 4494457824038.12 -133887342081.10225
35.13818815054467 736886.7149697008 4494990288684.976 -133717795381.21239
35.184762307444906 733073.332134038 4495522106982.396 -133548453064.24332
35.231398196386735 729279.5803726836 4496053279639.798 -133379314910.49158
35.27809589919323 725505.3592909875 4496583807366.01 -133210380700.41887
35.32485549779608 721750.5690034403 4497113690869.277 -133041650214.65128
35.37167707423547 718015.1101311394 4497642930857.261 -132873123233.97974
35.41856071066037 714298.8837992363 4498171528037.036 -132704799539.36008
35.46550648932862 710601.7916344113 4498699483115.093 -132536678911.91347
35.51251449260709 706923.7357623536 4499226796797.338 -132368761132.92603
35.55958480297182 703264.6188052599 4499753469789.093 -132201045983.84933
35.606717503008184 699624.3438793385 4500279502795.092 -132033533246.29979
35.65391267541099 696002.8145923326 4500804896519.486 -131866222702.05957
35.701170402984694 692399.93504105 4501329651665.842 -131699114133.07579
35.74849076864347 688815.6098089095 4501853768937.141 -131532207321.46161
35.79587385541145 685249.7439634944 4502377249035.777 -131365502049.49576
35.84331974642268 681702.243054133 4502900092663.563 -131198998099.6223
35.89082852492153 678173.0131094606 4503422300521.724 -131032695254.45119
35.93840027426266 674661.960635026 4503943873310.897 -130866593296.75839
35.98603507791121 671168.9926108931 4504464811731.143 -130700692009.48546
36.03373301944295 667694.0164892565 4504985116481.927 -130534991175.7401
36.08149418254443 664236.9401920703 4505504788262.136 -130369490578.79584
36.12931865101312 660797.6721086898 4506023827770.069 -130204190002.09259
36.17720650875757 657376.1210935209 4506542235703.441 -130039089229.23628
36.225157839797525 653972.1964636866 4507060012759.381 -129874188043.99907
36.27317272826412 650585.8079966989 4507577159634.434 -129709486230.3197
36.32125125839998 647216.8659281492 4508093677024.557 -129544983572.30287
36.369393514559405 643865.2809494034 4508609565625.123 -129380679854.21996
36.417599581208535 640530.9642053099 4509124826130.923 -129216574860.50842
36.46586954292535 637213.8272919318 4509639459236.157 -129052668375.77344
36.514203484400056 633913.7822542614 4510153465634.444 -128888960184.78563
36.56260149043507 630630.741583977 4510666846018.817 -128725450072.48296
36.61106364594521 627364.6182171929 4511179601081.722 -128562137823.97003
36.65959003595785 624115.325532225 4511691731515.021 -128399023224.51802
36.70818074561305 620882.7773473697 4512203238009.991 -128236106059.56544
36.75683586016374 617666.8879186899 4512714121257.324 -128073386114.71733
36.80555546497583 614467.5719378148 4513224381947.126 -127910863175.7461
36.85433964552839 611284.7445297501 4513734020768.917 -127748537028.59117
36.90318848741379 608118.3212506966 4514243038411.635 -127586407459.35876
36.952102076337844 604968.218085885 4514751435563.628 -127424474254.32278
37.001080498120004 601834.351447413 4515259212912.663 -127262737199.92424
37.05012383869335 598716.6381721096 4515766371145.92 -127101196082.7714
37.099232184105 595614.9955193833 4516272910949.994 -126939850689.63963
37.148405620516066 592529.3411691062 4516778833010.8955 -126778700807.47209
37.19764423420186 589459.5932194976 4517284138014.05 -126617746223.37921
37.246948111552065 586405.6701850173 4517788826644.295 -126456986724.63922
37.29631733907085 583367.4909942729 4518292899585.887 -126296422098.69768
37.34575200337707 580344.974987935 4518796357522.496 -126136052133.16782
37.39525219120436 577338.041916665 4519299201137.207 -125975876615.83052
37.44481798940133 574346.6119390501 4519801431112.52 -125815895334.63457
37.4944494849317 571370.6056195529 4520303048130.349 -125656108077.69653
37.54414676487446 568409.9439264657 4520804052872.024 -125496514633.30069
37.59390991642407 565464.5482298775 4521304446018.293 -125337114789.89885
37.643739026890415 562534.3402996609 4521804228249.3125 -125177908336.11166
37.69363418369925 559619.2423034449 4522303400244.661 -125018895060.7271
37.743595474392166 556719.1768046218 4522801962683.328 -124860074752.7013
37.79362298662677 553834.0667603535 4523299916243.72 -124701447201.15857
37.843716808176886 550963.835519587 4523797261603.659 -124543012195.39153
37.893877026932635 548108.4068210847 4524293999440.382 -124384769524.86032
37.94410373090067 545267.7047914576 4524790130430.54 -124226718979.19391
37.99439700820428 542441.6539432154 4525285655250.203 -124068860348.18918
38.044756947083556 539630.1791728217 4525780574574.853 -123911193421.81178
38.09518363589555 536833.2057587599 4526274889079.389 -123753717990.19498
38.14567716311443 534050.6593596105 4526768599438.126 -123596433843.64124
38.19623761733161 531282.466012135 4527261706324.794 -123439340772.6208
38.24686508725601 528528.5521293692 4527754210412.54 -123282438567.77237
38.29755966171399 525788.8444987362 4528246112373.924 -123125727019.9037
38.34832142964974 523063.27028014866 4528737412880.925 -122969205919.99086
38.399150480125336 520351.7570041376 4529228112604.935 -122812875059.17851
38.4500469023209 517654.2325699854 4529718212216.766 -122656734228.77977
38.50101078553473 514970.62524386786 4530207712386.642 -122500783220.27634
38.55204221918352 512300.8636570033 4530696613784.204 -122345021825.31895
38.603141292802455 509644.8768038142 4531184917078.513 -122189449835.72684
38.65430809604541 507002.5940400964 4531672622938.039 -122034067043.48813
38.705542718685095 504373.9450811977 4532159732030.675 -121878873240.75987
38.75684525061319 501758.86000020604 4532646245023.727 -121723868219.86769
38.808215781840545 499157.2692261448 4533132162583.917 -121569051773.3062
38.85965440249734 496569.103542178 4533617485377.387 -121414423693.7386
38.91116120283311 493994.2940838321 4534102214069.691 -121259983773.99767
38.962736273217125 491432.7723372065 4534586349325.804 -121105731807.0848
39.01437970413839 488884.470137217 4535069891810.113 -120951667586.17018
39.06609158620587 486349.3196658309 4535552842186.427 -120797790904.59332
39.11787201014861 483827.2534503197 4536035201117.967 -120644101555.86276
39.16972106681592 481318.20436151663 4536516969267.376 -120490599333.65605
39.22163884717751 478822.1056120851 4536998147296.708 -120337284031.82004
39.27362544232369 476338.8907547922 4537478735867.441 -120184155444.37022
39.32568094346551 473868.4936807953 4537958735640.464 -120031213365.49179
39.377805441934875 471410.8486179351 4538438147276.087 -119878457589.53893
39.4299990291848 468965.8901290352 4538916971434.036 -119725887911.03511
39.48226179678947 466533.55311021535 4539395208773.456 -119573504124.6732
39.534593836444536 464113.77278920374 4539872859952.907 -119421306025.31471
39.58699523996702 461706.4847236763 4540349925630.368 -119269293407.99107
39.63946609929579 459311.624799576 4540826406463.237 -119117466067.903
39.69200650649152 456929.12922946725 4541302303108.328 -118965823800.42024
39.74461655373694 454558.9345508835 4541777616221.873 -118814366401.08215
39.797296333336924 452200.9776246883 4542252346459.523 -118663093665.59744
39.85004593771871 449855.19563344336 4542726494476.349 -118512005389.844
39.90286545943204 447521.52607978485 4543200060926.834 -118361101369.86932
39.95575499114934 445199.9067848067 4543673046464.887 -118210381401.89053
40.008714625665846 442890.2758864549 4544145451743.829 -118059845282.29381
40.06174445589981 440592.5718379255 4544617277416.404 -117909492807.63535
40.114844574892636 438306.73340607603 4545088524134.772 -117759323774.64047
40.16801507580909 436032.69966983725 4545559192550.515 -117609337980.20392
40.2212560519373 433770.4100186458 4546029283314.628 -117459535221.39049
40.274567596689174 431519.80415086646 4546498797077.531 -117309915295.43402
40.32794980360038 429280.822072237 4546967734489.061 -117160477999.73817
40.381402766330574 427053.40409431676 4547436096198.471 -117011223131.87604
40.43492657866356 424837.4908329392 4547903882854.438 -116862150489.59052
40.48852133450742 422633.0232066783 4548371095105.059 -116713259870.79398
40.542187127894735 420439.9424353165 4548837733597.844 -116564551073.56836
40.59592405298272 418258.1900383252 4549303798979.728 -116416023896.16562
40.64973220405338 416087.7078333492 4549769291897.064 -116267678137.00684
40.703611675513685 413928.4379347025 4550234212995.628 -116119513594.68318
40.757562561895746 411780.32275186724 4550698562920.61 -115971530067.95517
40.81158495785697 409643.3049880033 4551162342316.626 -115823727355.75342
40.86567895818028 407517.3276384627 4551625551827.709 -115676105257.17763
40.919844657774085 405402.3339893204 4552088192097.3125 -115528663571.49821
40.97408215167272 403298.26761589386 4552550263768.312 -115381402098.15419
41.02839153503646 401205.0723812883 4553011767483.001 -115234320636.755
41.08277290315169 399122.6924349417 4553472703883.098 -115087418987.0794
41.13722635143111 397051.07221117604 4553933073609.737 -114940696949.07628
41.191751975413865 394990.1564277583 4554392877303.479 -114794154322.86394
41.24634987076576 392939.8900844668 4554852115604.301 -114647790908.73067
41.30102013327937 390900.2184616671 4555310789151.604 -114501606507.13445
41.35576285887427 388871.0871188913 4555768898584.208 -114355600918.7032
41.41057814359715 386852.4418934285 4556226444540.359 -114209773944.2343
41.465466083622005 384844.22889891977 4556683427657.721 -114064125384.69504
41.52042677525037 382846.3945239585 4557139848573.38 -113918655041.22237
41.57546031491127 380858.8854307078 4557595707923.845 -113773362715.12315
41.630566799161684 378881.64855350606 4558051006345.046 -113628248207.8742
41.685746324686534 376914.631097498 4558505744472.337 -113483311321.12181
41.74099898829888 374957.7805372629 4558959922940.493 -113338551856.68227
41.79632488694011 373011.0446154518 4559413542383.713 -113193969616.54167
41.851724117680114 371074.37134143175 4559866603435.616 -113049564402.8556
41.907196777717424 369147.70898993657 4560319106729.246 -112905336017.94974
41.962742964379416 367231.00609972415 4560771052897.069 -112761284264.31941
42.01836277512247 365324.2114722414 4561222442570.976 -112617408944.62979
42.074056307532146 363427.2741702938 4561673276382.277 -112473709861.7159
42.12982365932333 361540.14351672557 4562123554961.71 -112330186818.5823
42.185664928340444 359662.76909310074 4562573278939.435 -112186839618.40375
42.241580212557636 357795.10073839483 4563022448945.034 -112043668064.52426
42.297569610078774 355937.08854769764 4563471065607.516 -111900671960.45807
42.35363321913791 354088.682870907 4563919129555.31 -111757851109.88898
42.40977113809924 352249.8343114471 4564366641416.271 -111615205316.67076
42.465983465457334 350420.493724982 4564813601817.683 -111472734384.8265
42.52227029983734 348600.6122181397 4565260011386.245 -111330438118.54956
42.57863173999509 346790.1411472422 4565705870748.09 -111188316322.20262
42.635067884817346 344989.0321170402 4566151180528.769 -111046368800.31828
42.69157883332193 343197.2369794566 4566595941353.262 -110904595357.59921
42.748164684657894 341414.7078323348 4567040153845.972 -110762995798.91711
42.804825538105725 339641.3970181934 4567483818630.729 -110621569929.31406
42.861561493077495 337877.25712298724 4567926936330.786 -110480317554.00122
42.91837264911709 336122.2409748735 4568369507568.825 -110339238478.35997
42.9752591059002 334376.30164299073 4568811532966.951 -110198332507.94139
43.032220963234764 332639.39243623026 4569253013146.696 -110057599448.46591
43.089258321060974 330911.466902027 4569693948729.019 -109917039105.82385
43.14637127945148 329192.47882515093 4570134340334.302 -109776651286.07486
43.203559938611576 327482.38222650345 4570574188582.358 -109636435795.44862
43.260824398879386 325781.1313619225 4571013494092.424 -109496392440.34453
43.318164760726006 324088.6807209922 4571452257483.163 -109356521027.33119
43.37558112475572 322404.98502585845 4571890479372.668 -109216821363.14728
43.433073591706155 320729.9992300505 4572328160378.456 -109077293254.7006
43.490642262448446 319063.6785173096 4572765301117.475 -108937936509.06873
43.54828723798746 317405.9783004212 4573201902206.095 -108798750933.49904
43.60600861946191 315756.8542200556 4573637964260.12 -108659736335.40828
43.66380650814462 314116.2621436115 4574073487894.777 -108520892522.38231
43.72168100544252 312484.1581640712 4574508473724.725 -108382219302.17728
43.77963221289708 310860.49859885144 4574942922364.046 -108243716482.71843
43.837660232184305 309245.2399886694 4575376834426.256 -108105383872.10057
43.89576516511498 307638.3390964108 4575810210524.297 -107967221278.58818
43.95394711363484 306039.75290600274 4576243051270.54 -107829228510.61455
44.012206179824716 304449.4386212946 4576675357276.784 -107691405376.78316
44.07054246590078 302867.35366494145 4577107129154.26 -107553751685.86636
44.128956074214656 301293.4556772965 4577538367513.625 -107416267246.80634
44.187447107253654 299727.70251530583 4577969072964.969 -107278951868.71426
44.24601566764092 298170.0522514115 4578399246117.807 -107141805360.87074
44.3046618581356 296620.4631724584 4578828887581.089 -107004827532.72614
44.36338578163313 295078.89377860585 4579257997963.192 -106868018193.89958
44.42218754116516 293545.30278225016 4579686577871.925 -106731377154.17967
44.48106723990004 292019.6491069426 4580114627914.525 -106594904223.52458
44.54002498114286 290501.8918863212 4580542148697.664 -106458599212.0615
44.59906086833558 288991.9904630462 4580969140827.44 -106322461930.08653
44.6581750050573 287489.9043877385 4581395604909.386 -106186492188.06569
44.71736749502441 285995.59341792506 4581821541548.463 -106050689796.63351
44.77663844209077 284509.01751698944 4582246951349.066 -105915054566.5942
44.83598795024789 283030.1368531276 4582671834915.022 -105779586308.92062
44.895416123625104 281558.911798309 4583096192849.588 -105644284834.75494
44.95492306648979 280095.302927242 4583520025755.452 -105509149955.4086
45.014508883247515 278639.271016346 4583943334234.74 -105374181482.36214
45.07417367844222 277190.7770427279 4584366118889.004 -105239379227.26472
45.13391755675649 275749.782183162 4584788380319.232 -105104743001.93463
45.193740623011486 274316.24781308195 4585210119125.845 -104970272618.35936
45.25364298216748 272890.13550556544 4585631335908.695 -104835967888.6952
